"MEASURE","Measure","REGIONTYPE","Geography Level","LGA_2016","Region","FREQUENCY","FREQUENCY","TIME","TIME","Value","Flag Codes","Flags"
"ERP","Estimated Resident Population","LGA2016","Local Government Areas (2016)","57700","Serpentine-Jarrahdale (S)","A","Annual","2015","2015",25572,,
"ERP","Estimated Resident Population","LGA2016","Local Government Areas (2016)","57700","Serpentine-Jarrahdale (S)","A","Annual","2016","2016",27654,,
"ERP","Estimated Resident Population","LGA2016","Local Government Areas (2016)","57770","Shark Bay (S)","A","Annual","2001","2001",926,,
"ERP","Estimated Resident Population","LGA2016","Local Government Areas (2016)","57770","Shark Bay (S)","A","Annual","2002","2002",925,,
"ERP","Estimated Resident Population","LGA2016","Local Government Areas (2016)","57770","Shark Bay (S)","A","Annual","2003","2003",921,,
"ERP","Estimated Resident Population","LGA2016","Local Government Areas (2016)","57770","Shark Bay (S)","A","Annual","2004","2004",923,,
"ERP","Estimated Resident Population","LGA2016","Local Government Areas (2016)","57770","Shark Bay (S)","A","Annual","2005","2005",909,,
"ERP","Estimated Resident Population","LGA2016","Local Government Areas (2016)","57770","Shark Bay (S)","A","Annual","2006","2006",906,,
"ERP","Estimated Resident Population","LGA2016","Local Government Areas (2016)","57770","Shark Bay (S)","A","Annual","2007","2007",891,,
"ERP","Estimated Resident Population","LGA2016","Local Government Areas (2016)","57770","Shark Bay (S)","A","Annual","2008","2008",886,,
"ERP","Estimated Resident Population","LGA2016","Local Government Areas (2016)","57770","Shark Bay (S)","A","Annual","2009","2009",883,,
"ERP","Estimated Resident Population","LGA2016","Local Government Areas (2016)","57770","Shark Bay (S)","A","Annual","2010","2010",883,,
"ERP","Estimated Resident Population","LGA2016","Local Government Areas (2016)","57770","Shark Bay (S)","A","Annual","2011","2011",887,,
"ERP","Estimated Resident Population","LGA2016","Local Government Areas (2016)","57770","Shark Bay (S)","A","Annual","2012","2012",914,,
"ERP","Estimated Resident Population","LGA2016","Local Government Areas (2016)","57770","Shark Bay (S)","A","Annual","2013","2013",936,,
"ERP","Estimated Resident Population","LGA2016","Local Government Areas (2016)","57770","Shark Bay (S)","A","Annual","2014","2014",947,,
"ERP","Estimated Resident Population","LGA2016","Local Government Areas (2016)","57770","Shark Bay (S)","A","Annual","2015","2015",962,,
"ERP","Estimated Resident Population","LGA2016","Local Government Areas (2016)","57770","Shark Bay (S)","A","Annual","2016","2016",959,,
"ERP","Estimated Resident Population","LGA2016","Local Government Areas (2016)","57840","South Perth (C)","A","Annual","2001","2001",37606,,
"ERP","Estimated Resident Population","LGA2016","Local Government Areas (2016)","57840","South Perth (C)","A","Annual","2002","2002",38357,,
"ERP","Estimated Resident Population","LGA2016","Local Government Areas (2016)","57840","South Perth (C)","A","Annual","2003","2003",38944,,
"ERP","Estimated Resident Population","LGA2016","Local Government Areas (2016)","57840","South Perth (C)","A","Annual","2004","2004",39481,,
"ERP","Estimated Resident Population","LGA2016","Local Government Areas (2016)","57840","South Perth (C)","A","Annual","2005","2005",40025,,
"ERP","Estimated Resident Population","LGA2016","Local Government Areas (2016)","57840","South Perth (C)","A","Annual","2006","2006",40517,,
"ERP","Estimated Resident Population","LGA2016","Local Government Areas (2016)","57840","South Perth (C)","A","Annual","2007","2007",41233,,
"ERP","Estimated Resident Population","LGA2016","Local Government Areas (2016)","57840","South Perth (C)","A","Annual","2008","2008",42135,,
"ERP","Estimated Resident Population","LGA2016","Local Government Areas (2016)","57840","South Perth (C)","A","Annual","2009","2009",42925,,
"ERP","Estimated Resident Population","LGA2016","Local Government Areas (2016)","57840","South Perth (C)","A","Annual","2010","2010",42987,,
"ERP","Estimated Resident Population","LGA2016","Local Government Areas (2016)","57840","South Perth (C)","A","Annual","2011","2011",43618,,
"ERP","Estimated Resident Population","LGA2016","Local Government Areas (2016)","57840","South Perth (C)","A","Annual","2012","2012",44155,,
"ERP","Estimated Resident Population","LGA2016","Local Government Areas (2016)","57840","South Perth (C)","A","Annual","2013","2013",44521,,
"ERP","Estimated Resident Population","LGA2016","Local Government Areas (2016)","57840","South Perth (C)","A","Annual","2014","2014",44448,,
"ERP","Estimated Resident Population","LGA2016","Local Government Areas (2016)","57840","South Perth (C)","A","Annual","2015","2015",44292,,
"ERP","Estimated Resident Population","LGA2016","Local Government Areas (2016)","57840","South Perth (C)","A","Annual","2016","2016",44097,,
"ERP","Estimated Resident Population","LGA2016","Local Government Areas (2016)","57910","Stirling (C)","A","Annual","2001","2001",176209,,
"ERP","Estimated Resident Population","LGA2016","Local Government Areas (2016)","57910","Stirling (C)","A","Annual","2002","2002",177345,,
"ERP","Estimated Resident Population","LGA2016","Local Government Areas (2016)","57910","Stirling (C)","A","Annual","2003","2003",178865,,
"ERP","Estimated Resident Population","LGA2016","Local Government Areas (2016)","57910","Stirling (C)","A","Annual","2004","2004",180470,,
"ERP","Estimated Resident Population","LGA2016","Local Government Areas (2016)","57910","Stirling (C)","A","Annual","2005","2005",181976,,
"ERP","Estimated Resident Population","LGA2016","Local Government Areas (2016)","57910","Stirling (C)","A","Annual","2006","2006",183957,,
"ERP","Estimated Resident Population","LGA2016","Local Government Areas (2016)","57910","Stirling (C)","A","Annual","2007","2007",189261,,
"ERP","Estimated Resident Population","LGA2016","Local Government Areas (2016)","57910","Stirling (C)","A","Annual","2008","2008",194607,,
"ERP","Estimated Resident Population","LGA2016","Local Government Areas (2016)","57910","Stirling (C)","A","Annual","2009","2009",200137,,
"ERP","Estimated Resident Population","LGA2016","Local Government Areas (2016)","57910","Stirling (C)","A","Annual","2010","2010",203918,,
"ERP","Estimated Resident Population","LGA2016","Local Government Areas (2016)","57910","Stirling (C)","A","Annual","2011","2011",209043,,
"ERP","Estimated Resident Population","LGA2016","Local Government Areas (2016)","57910","Stirling (C)","A","Annual","2012","2012",214274,,
"ERP","Estimated Resident Population","LGA2016","Local Government Areas (2016)","57910","Stirling (C)","A","Annual","2013","2013",218405,,
"ERP","Estimated Resident Population","LGA2016","Local Government Areas (2016)","57910","Stirling (C)","A","Annual","2014","2014",219601,,
"ERP","Estimated Resident Population","LGA2016","Local Government Areas (2016)","57910","Stirling (C)","A","Annual","2015","2015",220130,,
"ERP","Estimated Resident Population","LGA2016","Local Government Areas (2016)","57910","Stirling (C)","A","Annual","2016","2016",219918,,
"ERP","Estimated Resident Population","LGA2016","Local Government Areas (2016)","57980","Subiaco (C)","A","Annual","2001","2001",15641,,
"ERP","Estimated Resident Population","LGA2016","Local Government Areas (2016)","57980","Subiaco (C)","A","Annual","2002","2002",15815,,
"ERP","Estimated Resident Population","LGA2016","Local Government Areas (2016)","57980","Subiaco (C)","A","Annual","2003","2003",16095,,
"ERP","Estimated Resident Population","LGA2016","Local Government Areas (2016)","57980","Subiaco (C)","A","Annual","2004","2004",16655,,
"ERP","Estimated Resident Population","LGA2016","Local Government Areas (2016)","57980","Subiaco (C)","A","Annual","2005","2005",16997,,
"ERP","Estimated Resident Population","LGA2016","Local Government Areas (2016)","57980","Subiaco (C)","A","Annual","2006","2006",17233,,
"ERP","Estimated Resident Population","LGA2016","Local Government Areas (2016)","57980","Subiaco (C)","A","Annual","2007","2007",17669,,
"ERP","Estimated Resident Population","LGA2016","Local Government Areas (2016)","57980","Subiaco (C)","A","Annual","2008","2008",18033,,
"ERP","Estimated Resident Population","LGA2016","Local Government Areas (2016)","57980","Subiaco (C)","A","Annual","2009","2009",18435,,
"ERP","Estimated Resident Population","LGA2016","Local Government Areas (2016)","57980","Subiaco (C)","A","Annual","2010","2010",18624,,
"ERP","Estimated Resident Population","LGA2016","Local Government Areas (2016)","57980","Subiaco (C)","A","Annual","2011","2011",18832,,
"ERP","Estimated Resident Population","LGA2016","Local Government Areas (2016)","57980","Subiaco (C)","A","Annual","2012","2012",19276,,
"ERP","Estimated Resident Population","LGA2016","Local Government Areas (2016)","57980","Subiaco (C)","A","Annual","2013","2013",19686,,
"ERP","Estimated Resident Population","LGA2016","Local Government Areas (2016)","57980","Subiaco (C)","A","Annual","2014","2014",20010,,
"ERP","Estimated Resident Population","LGA2016","Local Government Areas (2016)","57980","Subiaco (C)","A","Annual","2015","2015",20261,,
"ERP","Estimated Resident Population","LGA2016","Local Government Areas (2016)","57980","Subiaco (C)","A","Annual","2016","2016",20359,,
"ERP","Estimated Resident Population","LGA2016","Local Government Areas (2016)","58050","Swan (C)","A","Annual","2001","2001",85289,,
"ERP","Estimated Resident Population","LGA2016","Local Government Areas (2016)","58050","Swan (C)","A","Annual","2002","2002",87577,,
"ERP","Estimated Resident Population","LGA2016","Local Government Areas (2016)","58050","Swan (C)","A","Annual","2003","2003",89821,,
"ERP","Estimated Resident Population","LGA2016","Local Government Areas (2016)","58050","Swan (C)","A","Annual","2004","2004",91857,,
"ERP","Estimated Resident Population","LGA2016","Local Government Areas (2016)","58050","Swan (C)","A","Annual","2005","2005",93791,,
"ERP","Estimated Resident Population","LGA2016","Local Government Areas (2016)","58050","Swan (C)","A","Annual","2006","2006",96643,,
"ERP","Estimated Resident Population","LGA2016","Local Government Areas (2016)","58050","Swan (C)","A","Annual","2007","2007",100580,,
"ERP","Estimated Resident Population","LGA2016","Local Government Areas (2016)","58050","Swan (C)","A","Annual","2008","2008",104505,,
"ERP","Estimated Resident Population","LGA2016","Local Government Areas (2016)","58050","Swan (C)","A","Annual","2009","2009",108331,,
"ERP","Estimated Resident Population","LGA2016","Local Government Areas (2016)","58050","Swan (C)","A","Annual","2010","2010",111101,,
"ERP","Estimated Resident Population","LGA2016","Local Government Areas (2016)","58050","Swan (C)","A","Annual","2011","2011",114300,,
"ERP","Estimated Resident Population","LGA2016","Local Government Areas (2016)","58050","Swan (C)","A","Annual","2012","2012",119964,,
"ERP","Estimated Resident Population","LGA2016","Local Government Areas (2016)","58050","Swan (C)","A","Annual","2013","2013",125548,,
"ERP","Estimated Resident Population","LGA2016","Local Government Areas (2016)","58050","Swan (C)","A","Annual","2014","2014",129945,,
"ERP","Estimated Resident Population","LGA2016","Local Government Areas (2016)","58050","Swan (C)","A","Annual","2015","2015",133962,,
"ERP","Estimated Resident Population","LGA2016","Local Government Areas (2016)","58050","Swan (C)","A","Annual","2016","2016",138476,,
"ERP","Estimated Resident Population","LGA2016","Local Government Areas (2016)","58190","Tammin (S)","A","Annual","2001","2001",443,,
"ERP","Estimated Resident Population","LGA2016","Local Government Areas (2016)","58190","Tammin (S)","A","Annual","2002","2002",439,,
"ERP","Estimated Resident Population","LGA2016","Local Government Areas (2016)","58190","Tammin (S)","A","Annual","2003","2003",439,,
"ERP","Estimated Resident Population","LGA2016","Local Government Areas (2016)","58190","Tammin (S)","A","Annual","2004","2004",426,,
"ERP","Estimated Resident Population","LGA2016","Local Government Areas (2016)","58190","Tammin (S)","A","Annual","2005","2005",420,,
"ERP","Estimated Resident Population","LGA2016","Local Government Areas (2016)","58190","Tammin (S)","A","Annual","2006","2006",417,,
"ERP","Estimated Resident Population","LGA2016","Local Government Areas (2016)","58190","Tammin (S)","A","Annual","2007","2007",416,,
"ERP","Estimated Resident Population","LGA2016","Local Government Areas (2016)","58190","Tammin (S)","A","Annual","2008","2008",417,,
"ERP","Estimated Resident Population","LGA2016","Local Government Areas (2016)","58190","Tammin (S)","A","Annual","2009","2009",422,,
"ERP","Estimated Resident Population","LGA2016","Local Government Areas (2016)","58190","Tammin (S)","A","Annual","2010","2010",418,,
"ERP","Estimated Resident Population","LGA2016","Local Government Areas (2016)","58190","Tammin (S)","A","Annual","2011","2011",415,,
"ERP","Estimated Resident Population","LGA2016","Local Government Areas (2016)","58190","Tammin (S)","A","Annual","2012","2012",414,,
"ERP","Estimated Resident Population","LGA2016","Local Government Areas (2016)","58190","Tammin (S)","A","Annual","2013","2013",415,,
"ERP","Estimated Resident Population","LGA2016","Local Government Areas (2016)","58190","Tammin (S)","A","Annual","2014","2014",414,,
"ERP","Estimated Resident Population","LGA2016","Local Government Areas (2016)","58190","Tammin (S)","A","Annual","2015","2015",412,,
"ERP","Estimated Resident Population","LGA2016","Local Government Areas (2016)","58190","Tammin (S)","A","Annual","2016","2016",407,,
"ERP","Estimated Resident Population","LGA2016","Local Government Areas (2016)","58260","Three Springs (S)","A","Annual","2001","2001",754,,
"ERP","Estimated Resident Population","LGA2016","Local Government Areas (2016)","58260","Three Springs (S)","A","Annual","2002","2002",741,,
